timestamp,turbine_id,temperature_c,vibration_mm_s,rpm
18/04/2026 09:15,T-01,58.4,5.6,16.2
18/04/2026 09:16,T-06,62.5,3.3,12.6
18/04/2026 09:17,T-05,74.8,10.8,17.5
18/04/2026 09:18,T-08,67.1,9.6,13
18/04/2026 09:19,T-04,86.2,6.7,12.7
18/04/2026 09:20,T-06,53.3,8.5,17
18/04/2026 09:21,T-01,68.1,4.4,17.2
18/04/2026 09:22,T-01,72.1,9.9,17
18/04/2026 09:23,T-09,76,10.7,12.4
18/04/2026 09:24,T-02,50.5,10.1,16.4
18/04/2026 09:25,T-02,75.5,4.4,17.3
18/04/2026 09:26,T-09,58.8,11.1,15.7
18/04/2026 09:27,T-02,68,10.2,14.2
18/04/2026 09:28,T-02,76.3,2.7,14
18/04/2026 09:29,T-10,70.2,5.4,15.6
18/04/2026 09:30,T-06,59.7,11.6,13.3
18/04/2026 09:31,T-05,73,8.2,15.9
18/04/2026 09:32,T-01,67.1,9.4,13.1
18/04/2026 09:33,T-09,53.8,3.3,13.3
18/04/2026 09:34,T-07,67.3,21.5,17
18/04/2026 09:35,T-10,74.2,11.5,16.3
18/04/2026 09:36,T-03,65.1,3.1,12.3
18/04/2026 09:37,T-05,53.3,4.5,17.8
18/04/2026 09:38,T-01,61.8,2.5,13.3
18/04/2026 09:39,T-09,56,9.6,16.6
18/04/2026 09:40,T-08,58,4.8,15
18/04/2026 09:41,T-05,60.3,10.5,15
18/04/2026 09:42,T-08,50.4,12,14.1
18/04/2026 09:43,T-07,69.5,18.3,12.8
18/04/2026 09:44,T-04,90.2,8.5,15.9
18/04/2026 09:45,T-03,73.6,3.6,16.9
18/04/2026 09:46,T-07,72.2,17.9,17.2
18/04/2026 09:47,T-05,57.4,2.3,13.8
18/04/2026 09:48,T-05,69.3,8.5,15.2
18/04/2026 09:49,T-07,70,17,17
18/04/2026 09:50,T-04,90.3,6.1,12.1
18/04/2026 09:51,T-04,90.5,8.5,15.4
18/04/2026 09:52,T-10,50.1,10.9,13.8
18/04/2026 09:53,T-09,73.7,11.9,17.7
18/04/2026 09:54,T-10,65.7,7.3,13.3
18/04/2026 09:55,T-06,77.7,7.1,16.8
18/04/2026 09:56,T-08,53.5,9,13.8
18/04/2026 09:57,T-07,72.8,19.9,15
18/04/2026 09:58,T-05,56.7,9.4,16
18/04/2026 09:59,T-10,76.1,2.1,14.9
18/04/2026 10:00,T-04,92.5,9.3,15.8
18/04/2026 10:01,T-08,50.5,2.4,13.1
18/04/2026 10:02,T-05,69.2,5.4,16.8
18/04/2026 10:03,T-01,61.7,9.8,13.9
18/04/2026 10:04,T-09,79.1,6,13.7
18/04/2026 10:05,T-10,74.3,9,17.1
18/04/2026 10:06,T-07,69.2,21,16
18/04/2026 10:07,T-09,59.3,7.5,16.4
18/04/2026 10:08,T-08,72.8,11.3,15.1
18/04/2026 10:09,T-05,56,4.6,13.1
18/04/2026 10:10,T-05,72.8,11.3,15.4
18/04/2026 10:11,T-06,58.4,4.1,12.2
18/04/2026 10:12,T-09,58.4,10.8,12.9
18/04/2026 10:13,T-02,61.8,6.3,12.9
18/04/2026 10:14,T-01,71.5,7.2,14.6
18/04/2026 10:15,T-03,78.4,11.3,13.6
18/04/2026 10:16,T-06,70.5,3.3,13.9
18/04/2026 10:17,T-07,67.8,23.3,17
18/04/2026 10:18,T-07,62,16.1,14
18/04/2026 10:19,T-01,62.3,2.6,17.6
18/04/2026 10:20,T-03,57.6,6.9,16
18/04/2026 10:21,T-03,77,9.8,13.9
18/04/2026 10:22,T-10,78.8,6.2,12.9
18/04/2026 10:23,T-06,78.9,11.4,16.3
18/04/2026 10:24,T-02,51,3.2,17.1
18/04/2026 10:25,T-10,72,5.3,16.5
18/04/2026 10:26,T-07,64.9,23.1,17
18/04/2026 10:27,T-06,64.1,9,17.4
18/04/2026 10:28,T-10,52.1,10.9,15.1
18/04/2026 10:29,T-02,70.3,11.1,13.4
18/04/2026 10:30,T-06,54.3,5.2,17.7
18/04/2026 10:31,T-05,66,8.8,15.1
18/04/2026 10:32,T-06,67.8,4.7,14.2
18/04/2026 10:33,T-01,63.7,8.9,18
18/04/2026 10:34,T-09,71.5,4.2,17.2
18/04/2026 10:35,T-10,53.9,9.8,14.5
18/04/2026 10:36,T-07,71,18.5,13.3
18/04/2026 10:37,T-07,65.9,22.1,14.3
18/04/2026 10:38,T-04,87.7,10,13
18/04/2026 10:39,T-04,86.5,6,13
18/04/2026 10:40,T-02,50,6.8,16.8
18/04/2026 10:41,T-01,56.6,5.4,17.2
18/04/2026 10:42,T-05,54.4,3.7,14.2
18/04/2026 10:43,T-03,72.6,9.1,13.6
18/04/2026 10:44,T-05,58,5.6,13
18/04/2026 10:45,T-02,64.4,2.1,14.5
18/04/2026 10:46,T-01,71.3,4.2,12.5
18/04/2026 10:47,T-03,59.5,2.8,18
18/04/2026 10:48,T-06,62.2,4.8,15
18/04/2026 10:49,T-04,86.3,8.6,15.1
18/04/2026 10:50,T-10,62.6,6,13.9
18/04/2026 10:51,T-03,76.3,10.7,16.4
18/04/2026 10:52,T-04,88.9,5.9,16.5
18/04/2026 10:53,T-09,74.6,10.2,14.8
18/04/2026 10:54,T-10,65.6,10.1,17.6
18/04/2026 10:55,T-10,65.1,2.8,14.2
18/04/2026 10:56,T-08,63.7,11.3,17.9
18/04/2026 10:57,T-01,53,4.2,17.8
18/04/2026 10:58,T-09,68.3,4.4,16.6
18/04/2026 10:59,T-06,57.5,3.1,12.2
18/04/2026 11:00,T-05,77.4,9.9,17.4
18/04/2026 11:01,T-08,50.8,2.5,17.8
18/04/2026 11:02,T-05,63.8,5.2,16.4
18/04/2026 11:03,T-03,62.1,2.8,13.6
18/04/2026 11:04,T-03,51.9,6.1,15.5
18/04/2026 11:05,T-10,64.4,3.6,17.2
18/04/2026 11:06,T-02,74.2,7.1,16.2
18/04/2026 11:07,T-02,69.2,5,15.9
18/04/2026 11:08,T-05,69.8,7.5,13.7
18/04/2026 11:09,T-01,67.1,11.2,13.3
18/04/2026 11:10,T-03,65.4,9.3,12.9
18/04/2026 11:11,T-09,59.9,6.4,13.2
18/04/2026 11:12,T-08,52.3,3.1,16.9
18/04/2026 11:13,T-05,76.6,8.7,16.5
18/04/2026 11:14,T-05,51.5,10.5,14.1
18/04/2026 11:15,T-02,60,3.1,16.3
18/04/2026 11:16,T-05,72.2,9.3,14.9
18/04/2026 11:17,T-07,71.1,22.4,13.2
18/04/2026 11:18,T-04,86.9,7.2,14.8
18/04/2026 11:19,T-03,63.5,8.9,13.6
18/04/2026 11:20,T-03,63,5.6,17
18/04/2026 11:21,T-05,57.7,6.5,14.4
18/04/2026 11:22,T-05,74.7,4.5,12.9
18/04/2026 11:23,T-01,54,5.8,14
18/04/2026 11:24,T-05,61.5,4.8,17
18/04/2026 11:25,T-05,73.4,5.1,15.7
18/04/2026 11:26,T-04,86.6,9.2,17.9
18/04/2026 11:27,T-09,57.6,11.3,13.8
18/04/2026 11:28,T-07,60.3,21.2,17.4
18/04/2026 11:29,T-04,86.3,6.2,18
18/04/2026 11:30,T-03,76.3,4.3,15.7
18/04/2026 11:31,T-08,61.4,10.4,12.3
18/04/2026 11:32,T-03,60,5,17.9
18/04/2026 11:33,T-10,69.6,11.3,16.7
18/04/2026 11:34,T-07,70.9,18.6,12.1
18/04/2026 11:35,T-07,74.1,23.8,17.7
18/04/2026 11:36,T-09,74.4,6.7,17.1
18/04/2026 11:37,T-02,77.7,6.9,14.1
18/04/2026 11:38,T-05,59.5,2,16.4
18/04/2026 11:39,T-04,92.5,8.7,14
18/04/2026 11:40,T-03,51.8,7.4,14.3
18/04/2026 11:41,T-08,77.9,3.9,15.5
18/04/2026 11:42,T-10,69.9,4.2,17.2
18/04/2026 11:43,T-06,53.3,9,13.2
18/04/2026 11:44,T-06,53.6,3.1,16.2
18/04/2026 11:45,T-04,87.6,9,15.7
18/04/2026 11:46,T-09,59,9.3,16.1
18/04/2026 11:47,T-10,70.6,7.3,12.3
18/04/2026 11:48,T-06,57.7,5.9,12.3
18/04/2026 11:49,T-01,78.4,4.2,16.4
18/04/2026 11:50,T-06,69,7.5,15.6
18/04/2026 11:51,T-02,74.6,11.3,17.3
18/04/2026 11:52,T-03,57.4,8.2,15.7
18/04/2026 11:53,T-08,73.9,4.6,16.8
18/04/2026 11:54,T-05,61.8,7.4,17.8
18/04/2026 11:55,T-04,87.3,5.1,14.6
18/04/2026 11:56,T-07,65.5,23.4,13.1
18/04/2026 11:57,T-09,68.4,8.6,16.4
18/04/2026 11:58,T-02,67.8,2.3,15.9
18/04/2026 11:59,T-04,87.1,5.3,12.3
18/04/2026 12:00,T-02,62.3,6.1,13.5
18/04/2026 12:01,T-02,57.7,11.4,13.5
18/04/2026 12:02,T-08,69.2,11,16.7
18/04/2026 12:03,T-01,57.5,4.9,16.2
18/04/2026 12:04,T-04,88.1,5.6,16.8
18/04/2026 12:05,T-10,70,5.8,12.2
18/04/2026 12:06,T-09,51,3.3,17.2
18/04/2026 12:07,T-02,50.3,7.8,12.2
18/04/2026 12:08,T-06,69.4,9.6,17.7
18/04/2026 12:09,T-06,56.1,5.2,15.5
18/04/2026 12:10,T-03,57,10.7,15.5
18/04/2026 12:11,T-10,54.5,2.8,13.9
18/04/2026 12:12,T-07,64.5,18.6,14.1
18/04/2026 12:13,T-07,71.2,23.1,12
18/04/2026 12:14,T-05,77.9,10.8,15.4
18/04/2026 12:15,T-01,56.1,5.5,14
18/04/2026 12:16,T-02,63.2,10.7,14
18/04/2026 12:17,T-09,76.6,5.7,15.7
18/04/2026 12:18,T-08,70.5,2.5,12
18/04/2026 12:19,T-03,66.4,4.4,14.1
18/04/2026 12:20,T-10,74.7,5.9,17.3
18/04/2026 12:21,T-05,60.7,7.4,15.3
18/04/2026 12:22,T-05,58.2,9.3,12.5
18/04/2026 12:23,T-10,76.9,5.8,17.8
18/04/2026 12:24,T-10,54.1,7,13.6
18/04/2026 12:25,T-02,57.1,3,14
18/04/2026 12:26,T-07,62.1,24,15.9
18/04/2026 12:27,T-05,52.8,10.2,13.7
18/04/2026 12:28,T-10,76.9,11,15.6
18/04/2026 12:29,T-06,70.4,10.1,17.8
18/04/2026 12:30,T-03,65.7,4.1,14.4
18/04/2026 12:31,T-10,78.1,11.3,17.7
18/04/2026 12:32,T-10,62.7,7.4,17.6
18/04/2026 12:33,T-01,51.4,8.4,15.6
18/04/2026 12:34,T-07,60.6,20.7,12.3
18/04/2026 12:35,T-08,78.2,10.5,16.6
18/04/2026 12:36,T-05,76.8,2,16.3
18/04/2026 12:37,T-04,89.6,6.7,13.4
18/04/2026 12:38,T-10,73.4,8.7,16.3
18/04/2026 12:39,T-10,69.8,7.1,17.7
18/04/2026 12:40,T-04,94.8,6,13.2
18/04/2026 12:41,T-01,78.2,11,13.6
18/04/2026 12:42,T-03,74.1,5.8,15.2
18/04/2026 12:43,T-06,52,9.8,16.1
18/04/2026 12:44,T-08,75.2,11.7,13.8
18/04/2026 12:45,T-04,86.7,9.8,12.7
18/04/2026 12:46,T-09,76.5,5.5,15.1
18/04/2026 12:47,T-10,79.5,4,16.3
18/04/2026 12:48,T-09,64.8,7.8,15.1
18/04/2026 12:49,T-06,63.1,3.5,12.8
18/04/2026 12:50,T-07,71.3,21.9,15
18/04/2026 12:51,T-02,57.3,5.7,12.6
18/04/2026 12:52,T-04,93.4,5.4,14.5
18/04/2026 12:53,T-05,72.5,11,14.8
18/04/2026 12:54,T-09,76.6,6,12.1
18/04/2026 12:55,T-01,59.7,11.4,13.2
18/04/2026 12:56,T-10,51.9,3.6,16.2
18/04/2026 12:57,T-03,70.1,10.1,17.4
18/04/2026 12:58,T-06,50.3,6.1,16.9
18/04/2026 12:59,T-03,70.3,11.8,12.6
18/04/2026 13:00,T-08,79.1,9.7,15.5
18/04/2026 13:01,T-01,79,6.4,13.2
18/04/2026 13:02,T-06,66.3,11.8,15.4
18/04/2026 13:03,T-04,92.3,8.3,12.6
18/04/2026 13:04,T-03,60.9,7.8,14
18/04/2026 13:05,T-01,53,5.9,16.7
18/04/2026 13:06,T-10,78.7,4.1,14.8
18/04/2026 13:07,T-03,51.1,8.9,12.1
18/04/2026 13:08,T-01,64.4,9.1,17.3
18/04/2026 13:09,T-06,80,9.3,13.8
18/04/2026 13:10,T-09,54.3,9.4,15.3
18/04/2026 13:11,T-03,77.8,8.2,16.9
18/04/2026 13:12,T-10,74.1,6.5,15
18/04/2026 13:13,T-05,64.7,8.3,16.8
18/04/2026 13:14,T-02,65.3,6.5,13.5
18/04/2026 13:15,T-05,53.2,10.3,15.1
18/04/2026 13:16,T-04,90.2,7,12.1
18/04/2026 13:17,T-06,59.7,11.6,16
18/04/2026 13:18,T-09,65.6,6.4,17.5
18/04/2026 13:19,T-09,56,7.8,13.5
18/04/2026 13:20,T-08,70.4,7.4,17.2
18/04/2026 13:21,T-01,50.7,4.6,15.6
18/04/2026 13:22,T-05,77,7,16.2
18/04/2026 13:23,T-04,93.4,8.2,16.9
18/04/2026 13:24,T-05,65.1,2.8,13.8
18/04/2026 13:25,T-08,76.1,3.1,12.9
18/04/2026 13:26,T-02,68.7,5,16.5
18/04/2026 13:27,T-03,75.6,7.2,17.8
18/04/2026 13:28,T-09,78.4,9.5,12.6
18/04/2026 13:29,T-06,78.5,10,17.4
18/04/2026 13:30,T-04,90.5,7.8,16.9
18/04/2026 13:31,T-01,58.8,4.1,16.6
18/04/2026 13:32,T-01,59.6,4.8,14.1
18/04/2026 13:33,T-07,70.5,20.4,17
18/04/2026 13:34,T-04,90.8,7.8,15.3
18/04/2026 13:35,T-09,75.3,10.8,17.9
18/04/2026 13:36,T-07,61.9,24,15.4
18/04/2026 13:37,T-06,55.6,5.1,16
18/04/2026 13:38,T-02,55.2,6.2,17.7
18/04/2026 13:39,T-08,55.5,10,16.3
18/04/2026 13:40,T-08,57.6,2.4,14.7
18/04/2026 13:41,T-03,54.1,9.3,15.9
18/04/2026 13:42,T-02,75.4,6,16.6
18/04/2026 13:43,T-09,53.3,6.4,12.9
18/04/2026 13:44,T-02,69.2,11.4,14.5
18/04/2026 13:45,T-08,60.3,8.2,15.4
18/04/2026 13:46,T-10,60.9,7.8,15.6
18/04/2026 13:47,T-07,73.5,17.2,14.8
18/04/2026 13:48,T-10,69.2,3.9,13.8
18/04/2026 13:49,T-05,67.8,11,14.4
18/04/2026 13:50,T-01,62.2,3.3,15.1
18/04/2026 13:51,T-04,91.4,9.2,14
18/04/2026 13:52,T-05,52,4.9,16.5
18/04/2026 13:53,T-04,93.5,6.8,15.8
18/04/2026 13:54,T-03,54.2,9.7,12.2
18/04/2026 13:55,T-01,69,8.3,15.9
18/04/2026 13:56,T-09,72.2,2.7,15.4
18/04/2026 13:57,T-04,87.9,8.7,14.5
18/04/2026 13:58,T-08,71.1,3.8,15
18/04/2026 13:59,T-03,65.1,6.3,15.7
18/04/2026 14:00,T-01,67.6,11.8,15.4
18/04/2026 14:01,T-02,52.2,11.7,17.1
18/04/2026 14:02,T-07,60.9,18.1,12.3
18/04/2026 14:03,T-05,69.2,9.4,13.6
18/04/2026 14:04,T-09,77.6,5.6,16.2
18/04/2026 14:05,T-08,71.6,9.3,16.5
18/04/2026 14:06,T-08,57.6,5.8,12.2
18/04/2026 14:07,T-08,78.3,11.9,17.5
18/04/2026 14:08,T-07,73.1,23.5,12.7
18/04/2026 14:09,T-08,60.3,8.7,15.5
18/04/2026 14:10,T-04,89.3,9.6,15.3
18/04/2026 14:11,T-02,57.9,4.8,12.8
18/04/2026 14:12,T-08,57.8,6.3,14.2
18/04/2026 14:13,T-04,90.1,5.3,13
18/04/2026 14:14,T-04,94.7,5.6,17.4
18/04/2026 14:15,T-06,74.5,4.4,13.3
18/04/2026 14:16,T-08,53.6,8,15.3
18/04/2026 14:17,T-05,72.6,2.4,17.5
18/04/2026 14:18,T-03,71.3,3.1,16.9
18/04/2026 14:19,T-07,71.5,19,16.1
18/04/2026 14:20,T-02,67.2,3.1,12.9
18/04/2026 14:21,T-02,66.9,11.7,12.3
18/04/2026 14:22,T-06,79.1,11.9,13
18/04/2026 14:23,T-02,71.4,2.3,16.1
18/04/2026 14:24,T-04,92.6,5.3,14.6
18/04/2026 14:25,T-06,66.2,4.4,16.5
18/04/2026 14:26,T-01,62.3,10.7,13.9
18/04/2026 14:27,T-10,62.9,2.3,14.6
18/04/2026 14:28,T-05,64.8,6,17.1
18/04/2026 14:29,T-02,62.9,4,17.8
18/04/2026 14:30,T-06,61.6,4.3,17.8
18/04/2026 14:31,T-05,51.1,9.1,15.6
18/04/2026 14:32,T-08,62.5,5,12.5
18/04/2026 14:33,T-01,66.5,6.8,14.5
18/04/2026 14:34,T-09,76.8,2.5,14.3
18/04/2026 14:35,T-03,79.6,10.3,13.9
18/04/2026 14:36,T-05,77,6.6,12.9
18/04/2026 14:37,T-01,72.4,3,12.1
18/04/2026 14:38,T-07,72.3,20.1,12.8
18/04/2026 14:39,T-03,79.3,9.8,15.4
18/04/2026 14:40,T-06,60.3,2.5,14.3
18/04/2026 14:41,T-08,75.7,4.4,12.1
18/04/2026 14:42,T-08,66.4,10.7,14.1
18/04/2026 14:43,T-01,77.4,5,14.6
18/04/2026 14:44,T-05,63.7,7.2,12.6
18/04/2026 14:45,T-07,69.8,21.1,13.6
18/04/2026 14:46,T-09,59.2,10.8,12.4
18/04/2026 14:47,T-08,64.8,9.5,14.9
18/04/2026 14:48,T-07,64.4,18.1,12.4
18/04/2026 14:49,T-10,55.6,10.5,14.9
18/04/2026 14:50,T-01,77.6,5.7,12.3
18/04/2026 14:51,T-09,76.9,5.6,16.5
18/04/2026 14:52,T-02,70.1,10,15.9
18/04/2026 14:53,T-02,80,3.5,18
18/04/2026 14:54,T-04,92.3,7,13.7
18/04/2026 14:55,T-08,62.2,8.5,15.9
18/04/2026 14:56,T-08,56.2,3,12.3
18/04/2026 14:57,T-06,65.6,9.6,15.5
18/04/2026 14:58,T-09,63.3,3.1,15.1
18/04/2026 14:59,T-05,66.6,10.4,17.8
18/04/2026 15:00,T-10,75,2.6,12.4
18/04/2026 15:01,T-09,67,7.2,15.7
18/04/2026 15:02,T-10,59.7,2.6,16.6
18/04/2026 15:03,T-06,60.6,5.8,17.8
18/04/2026 15:04,T-10,55.4,6,16.7
18/04/2026 15:05,T-02,74,2.6,16.5
18/04/2026 15:06,T-04,94.5,7.9,16
18/04/2026 15:07,T-03,70.6,4.1,17.5
18/04/2026 15:08,T-07,74.2,19.2,12
18/04/2026 15:09,T-04,88.4,7.1,16.9
18/04/2026 15:10,T-10,52.4,8.3,14.5
18/04/2026 15:11,T-10,75,5.4,14.6
18/04/2026 15:12,T-09,55.6,4.5,17.2
18/04/2026 15:13,T-05,75.3,11.1,14.6
18/04/2026 15:14,T-02,58.4,11.2,17
18/04/2026 15:15,T-09,67.5,7.9,13.2
18/04/2026 15:16,T-09,57.1,8.4,17.3
18/04/2026 15:17,T-07,64.4,17.9,13.9
18/04/2026 15:18,T-08,59.6,2.2,16.6
18/04/2026 15:19,T-08,69.4,5,18
18/04/2026 15:20,T-02,67.7,8.7,15.8
18/04/2026 15:21,T-09,76,9.9,14.3
18/04/2026 15:22,T-03,76.5,9,17.8
18/04/2026 15:23,T-03,66.2,3.5,12.2
18/04/2026 15:24,T-10,51.2,6.5,14
18/04/2026 15:25,T-07,64.4,18.6,16.8
18/04/2026 15:26,T-01,53.3,2.1,12.8
18/04/2026 15:27,T-02,63.4,6.9,16.8
18/04/2026 15:28,T-05,60.7,6.1,16.9
18/04/2026 15:29,T-01,70.5,11.5,17.6
18/04/2026 15:30,T-10,58.1,10.4,14.7
18/04/2026 15:31,T-04,93.3,9.2,13
18/04/2026 15:32,T-02,68.1,6.2,13.2
18/04/2026 15:33,T-09,70.8,11.3,16.9
18/04/2026 15:34,T-01,75.9,11.6,13.6
18/04/2026 15:35,T-05,60.6,4.2,13.1
18/04/2026 15:36,T-06,79.8,10,13.4
18/04/2026 15:37,T-03,60.4,11.2,13
18/04/2026 15:38,T-10,66,3.2,12.7
18/04/2026 15:39,T-04,92,8.5,12.6
18/04/2026 15:40,T-03,65.8,8.1,14.5
18/04/2026 15:41,T-09,54.6,7.3,15.4
18/04/2026 15:42,T-07,70.5,16.6,17.6
18/04/2026 15:43,T-04,87.5,5.4,17.7
18/04/2026 15:44,T-08,54.8,3.4,14.1
18/04/2026 15:45,T-09,67.1,9.8,17
18/04/2026 15:46,T-08,70.5,11.5,14.4
18/04/2026 15:47,T-07,70.4,23.3,12.2
18/04/2026 15:48,T-01,57,5.5,12.7
18/04/2026 15:49,T-06,66.1,10.9,15.8
18/04/2026 15:50,T-06,59.5,2.6,16.9
18/04/2026 15:51,T-10,63.9,3.5,14.6
18/04/2026 15:52,T-06,67.2,3,15.4
18/04/2026 15:53,T-09,57,9.4,12.5
18/04/2026 15:54,T-06,77.8,11.6,13.9
18/04/2026 15:55,T-10,74.3,9.4,17.2
18/04/2026 15:56,T-05,54.8,10.9,17.5
18/04/2026 15:57,T-06,61.7,5.4,16.6
18/04/2026 15:58,T-02,54,4.5,14.1
18/04/2026 15:59,T-02,64.1,8.9,17.7
18/04/2026 16:00,T-01,66.2,4,13.7
18/04/2026 16:01,T-01,51.4,8.2,17.4
18/04/2026 16:02,T-07,73.5,24.3,15.1
18/04/2026 16:03,T-02,67.7,9.8,12.2
18/04/2026 16:04,T-02,77.3,11.5,15.6
18/04/2026 16:05,T-02,78.6,6.4,18
18/04/2026 16:06,T-05,79.1,4.2,14.3
18/04/2026 16:07,T-02,71,3.5,12.4
18/04/2026 16:08,T-03,72.6,7.8,16.8
18/04/2026 16:09,T-06,71.5,6.9,13.7
18/04/2026 16:10,T-10,68.6,7,16.9
18/04/2026 16:11,T-10,72.3,2.4,14.6
18/04/2026 16:12,T-10,64.1,10,15.6
18/04/2026 16:13,T-07,66.6,23,16.7
18/04/2026 16:14,T-09,70.7,2.6,14.3
18/04/2026 16:15,T-09,78.3,2,16.9
18/04/2026 16:16,T-07,67.5,22.3,18
18/04/2026 16:17,T-04,89.2,5.3,13
18/04/2026 16:18,T-04,88.6,5.8,15
18/04/2026 16:19,T-06,51.1,10.9,13.2
18/04/2026 16:20,T-09,65.8,4.5,17.9
18/04/2026 16:21,T-10,66.8,5.7,14.8
18/04/2026 16:22,T-03,68,2.5,12.4
18/04/2026 16:23,T-08,71.4,9.7,16.2
18/04/2026 16:24,T-10,50.7,2.8,15.8
18/04/2026 16:25,T-06,59.5,10.3,15.7
18/04/2026 16:26,T-01,78.6,6.3,15.7
18/04/2026 16:27,T-05,63.5,10.1,14.4
18/04/2026 16:28,T-03,77.9,6.6,12.4
18/04/2026 16:29,T-10,52.9,4.7,15
18/04/2026 16:30,T-05,63.5,3.2,13.4
18/04/2026 16:31,T-06,60.7,8.5,13.6
18/04/2026 16:32,T-06,50.4,7.9,12.9
18/04/2026 16:33,T-08,63,5.2,15.8
18/04/2026 16:34,T-03,62.9,2.5,15.7
18/04/2026 16:35,T-07,60.8,24.6,15.3
18/04/2026 16:36,T-01,57.1,7.1,15.8
18/04/2026 16:37,T-09,72.9,11.2,14.5
18/04/2026 16:38,T-09,52.8,5,17.6
18/04/2026 16:39,T-05,64,8.8,17.9
18/04/2026 16:40,T-05,61.1,7.7,12.7
18/04/2026 16:41,T-01,66.9,5.2,17.4
18/04/2026 16:42,T-04,91.8,7.2,15.5
18/04/2026 16:43,T-07,69,24.3,14
18/04/2026 16:44,T-03,68.3,10.6,14.5
18/04/2026 16:45,T-05,65.2,4.8,18
18/04/2026 16:46,T-10,71.7,8,13.8
18/04/2026 16:47,T-02,68.6,7.5,13.5
18/04/2026 16:48,T-04,86.9,9,12.8
18/04/2026 16:49,T-05,76.4,3.1,17.8
18/04/2026 16:50,T-03,67.2,4.5,13.4
18/04/2026 16:51,T-07,63.2,24,12.9
18/04/2026 16:52,T-09,75.7,3.7,12.2
18/04/2026 16:53,T-07,67.1,19.9,12.1
18/04/2026 16:54,T-01,66.4,7.3,13.5
18/04/2026 16:55,T-01,72.9,3.9,17.6
18/04/2026 16:56,T-04,93.4,6.6,17.2
18/04/2026 16:57,T-06,71,3.6,17.2
18/04/2026 16:58,T-05,68.7,8.3,13.1
18/04/2026 16:59,T-01,63.2,9.8,13.4
18/04/2026 17:00,T-08,71.9,11.6,12.5
18/04/2026 17:01,T-02,59.9,7.8,13.3
18/04/2026 17:02,T-10,53.9,8.3,14.8
18/04/2026 17:03,T-08,67.9,5.9,14.2
18/04/2026 17:04,T-09,75.2,8.5,16.7
18/04/2026 17:05,T-05,54.5,3.6,13.9
18/04/2026 17:06,T-05,60.8,10,17.8
18/04/2026 17:07,T-02,63.9,7,12.2
18/04/2026 17:08,T-03,76.4,2.6,17.8
18/04/2026 17:09,T-02,70.5,5.3,12.6
18/04/2026 17:10,T-09,73.7,7.2,14.4
18/04/2026 17:11,T-09,67.6,6.6,16.7
18/04/2026 17:12,T-01,72.2,10.1,14.2
18/04/2026 17:13,T-09,67.4,2.6,14.7
18/04/2026 17:14,T-02,68.8,2.2,13.8
18/04/2026 17:15,T-02,72.6,11.8,12.8
18/04/2026 17:16,T-10,74,4.9,13.1
18/04/2026 17:17,T-04,86.5,8.2,17.6
18/04/2026 17:18,T-08,66.9,9.8,15.3
18/04/2026 17:19,T-01,78.7,11.6,13.6
18/04/2026 17:20,T-09,63.9,2.9,17.8
18/04/2026 17:21,T-08,74.9,3.9,15.6
18/04/2026 17:22,T-07,73,17.1,15.7
18/04/2026 17:23,T-04,94.2,9.2,16.8
18/04/2026 17:24,T-02,71.6,9.1,12.1
18/04/2026 17:25,T-07,60.6,21.1,14.6
18/04/2026 17:26,T-01,73.8,8,13.5
18/04/2026 17:27,T-10,65.5,12,17.9
18/04/2026 17:28,T-06,76.2,4.1,14.7
18/04/2026 17:29,T-04,90.5,9.3,12.6
18/04/2026 17:30,T-04,89.9,5.9,13.3
18/04/2026 17:31,T-09,66.6,7.2,17.6
18/04/2026 17:32,T-10,65.5,9.7,13
18/04/2026 17:33,T-08,58.3,11.2,16.5
18/04/2026 17:34,T-08,76.9,5.1,13.1
18/04/2026 17:35,T-08,56.4,9,17.2
18/04/2026 17:36,T-06,51.3,9.4,13.1
18/04/2026 17:37,T-07,74.9,21.2,14.4
18/04/2026 17:38,T-08,60.6,3.6,12.7
18/04/2026 17:39,T-02,78.7,10.7,12.3
18/04/2026 17:40,T-10,56.7,9.8,15.8
18/04/2026 17:41,T-06,56.7,10.8,13.8
18/04/2026 17:42,T-09,68.1,11.8,13
18/04/2026 17:43,T-05,67.5,2.4,15.7
18/04/2026 17:44,T-01,77.5,4.8,16.2
18/04/2026 17:45,T-04,88.5,9.5,15.4
18/04/2026 17:46,T-03,56.5,6.7,17.4
18/04/2026 17:47,T-07,64.2,18.1,17.7
18/04/2026 17:48,T-03,57.2,2.3,13.8
18/04/2026 17:49,T-04,87.7,9.2,15.1
18/04/2026 17:50,T-03,58.8,6,14.2
18/04/2026 17:51,T-02,71.6,9.5,15.1
18/04/2026 17:52,T-07,61.8,24.9,12.1
18/04/2026 17:53,T-09,75.8,5,17.6
18/04/2026 17:54,T-03,55.7,11.8,14.2
18/04/2026 17:55,T-06,66.3,3.7,16.9
18/04/2026 17:56,T-08,52.1,8.3,17.2
18/04/2026 17:57,T-07,66.3,23.8,12.6
18/04/2026 17:58,T-04,88.2,9.3,13.2
18/04/2026 17:59,T-02,61.4,11.2,13.5
18/04/2026 18:00,T-01,63.5,9.9,14.2
18/04/2026 18:01,T-02,57.1,7.7,15.6
18/04/2026 18:02,T-01,67.2,8.3,15.8
18/04/2026 18:03,T-10,74.9,11.3,17.9
18/04/2026 18:04,T-03,63.7,4.3,14
